pubID,DOI,Title,is_IR,journal,year,volume,number,Paradigm,Seriously_Realism,Seriously_Liberalism,Seriously_Marxism,Seriously_Constructivism,Seriously_NonParadigmatic,Seriously_AtheoreticNone,Synthesis_Realism,Synthesis_Liberalism,Synthesis_Marxism,Synthesis_Constructivism,Synthesis_NonParadigmatic,Synthesis_NoSynthesis,Ideational,Material,Epistemology,Contemporary,PolicyPrescription,IssueArea,Level_2,Level_1,Level_3,Level_None,Methodology_AnalyticNonFormal,Methodology_Counterfactual,Methodology_Descriptive,Methodology_Experimental,Methodology_FormalModeling,Methodology_PolicyAnalysis,Methodology_Qualitative,Methodology_Quantitative,Region_Antarctica,Region_CanadaWestEurope,Region_EastAsia,Region_FSUEasternEurope,Region_Global,Region_LatinAmerica,Region_MiddleEastNorthAfrica,Region_None,Region_Oceania,Region_SouthAsia,Region_SoutheastAsia,Region_SubSaharanAfrica,Region_UnitedStates,Time_6,Time_9,Time_2,Time_8,Time_4,Time_5,Time_1,Time_3,Time_None,Time_7,Focus_Alliances,Focus_BalanceofPower,Focus_BargainingDeterrenceStrategy,Focus_Development,Focus_Diplomacy,Focus_DomesticPolitics,Focus_EconomicInterdependence,Focus_Environment,Focus_EthnicityReligion,Focus_ForeignAid,Focus_ForeignPolicy,Focus_Gender,Focus_InterstateWar,Focus_IGO,Focus_IntlLaw,Focus_ItnlRegimes,Focus_InterstateCrisis,Focus_IntrastateConflict,Focus_Migration,Focus_Humanitarian,Focus_MonetaryPolicy,Focus_NorthSouthRelations,Focus_PublicHealth,Focus_PublicOpinion,Focus_RegimeType,Focus_RegionalIntegration,Focus_Sanctions,Focus_Terrorism,Focus_IRDiscipline,Focus_Trade,Focus_NGO,Focus_WeaponSystems,Focus_WMDProliferation,Focus_Other
2959,10.1177/0022002786030004004,The Military Burden and Basic Human Needs,1,JCR,1986,30,4,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,Comparative Politics,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
2961,10.1177/0022002786030004006,The Contagion of Political Conflict in Africa and the World,1,JCR,1986,30,4,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,No,No,International Security,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3984,10.1177/0022343393030004003,Strength of Weakness: American-Indonesian Hegemonic Bargaining,1,JPR,1993,30,4,Non-paradigmatic,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,No,International Security,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3985,10.1177/0022343393030004004,From Politics Back to the Barracks in Nigeria: A Theoretical Exploration,1,JPR,1993,30,4,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,Comparative Politics,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
14,10.2307/2600658,"On the Crest of ""La Nouvelle Vague"",",1,ISQ,1987,31,1,Non-paradigmatic,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Positivist,N/A,No,International Security,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2339,10.2307/2600656,Ethnic Mobilization and the Seeds of Warfare: An Evolutionary Perspective,1,ISQ,1987,31,1,Non-paradigmatic,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Positivist,N/A,No,International Security,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
2340,10.2307/2600657,The Emperor's New Genes: Sociobiology and War,1,ISQ,1987,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,N/A,No,International Security,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
2341,10.2307/2600659,Inclusive Fitness and Central Tendencies in Warfare Propensities,1,ISQ,1987,31,1,Non-paradigmatic,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Positivist,N/A,No,International Security,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2344,10.2307/2600662,Freedom and International Conflict: Another Look,1,ISQ,1987,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,International Security,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
2962,10.1177/0022002787031001002,Perceptual Illusions and Military Realities: Results from a Computer-Simulated Arms Race,1,JCR,1987,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,No,International Security,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
2963,10.1177/0022002787031001003,Terrorist Success in Hostage-Taking Incidents: An Empirical Study,1,JCR,1987,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,Yes,International Security,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
2964,10.1177/0022002787031001005,Viable Alternatives to the Status Quo: A Game-Theoretic and Laboratory Study of Four-Fifths Majority Rule,1,JCR,1987,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,N/A,No,General (or non-specific),No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2965,10.1177/0022002787031001006,Dynamics of Military Spending in Israel: A Computer Simulation,1,JCR,1987,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,Comparative Foreign Policy,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
2966,10.1177/0022002787031001007,"Military Burden, Security Needs, and Economic Growth in the Middle East",1,JCR,1987,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,International Political Economy,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
2967,10.1177/0022002787031001008,"The Information Dilemma: Private Information as a Cause of Transaction Failure in Markets, Regulation, Hierarchy, and Politics",1,JCR,1987,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,N/A,No,General (or non-specific),Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
2968,10.1177/0022002787031001009,Strategies for Eliciting Cooperation from an Adversary: Laboratory and Internation Findings,1,JCR,1987,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,N/A,No,General (or non-specific),No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2969,10.1177/0022002787031001010,Balanced Strategies for Prisoner's Dilemma,1,JCR,1987,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,N/A,No,General (or non-specific),No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2970,10.1177/0022002787031001011,Ingroup Bias as a Function of Competition and Race,1,JCR,1987,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,N/A,No,General (or non-specific),No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7998,10.1177/0022002787031001004,"Comment--Terrorists, Governments, and Numbers: Counting Things versus Things That Count",1,JCR,1987,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,International Security,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No
28,10.1177/0022343394031001009,Ripeness of Conflict: A Fruitful Notion?,1,JPR,1994,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,N/A,No,International Security,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
3991,10.1177/0022343394031001001,Genocide and Mass Murder,1,JPR,1994,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,Human Rights,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
3992,10.1177/0022343394031001002,Budgetary Consequences of Defense Expenditures in Pakistan: Short-Run Impacts and Long-Run Adjustments,1,JPR,1994,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,Other,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
3993,10.1177/0022343394031001003,Military Conversion Policies in the USA: 1940s and 1990s,1,JPR,1994,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,Yes,Other,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
3994,10.1177/0022343394031001004,Military Spending and Income Inequality,1,JPR,1994,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,Other,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes
3998,10.1177/0022343394031001008,The Theory of the Flying Geese Pattern of Development and Its Interpretations,1,JPR,1994,31,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,International Political Economy,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
2345,10.2307/2600450,Elites and Masses: Another Look at Attitudes toward America's World Role,1,ISQ,1987,31,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Positivist,Yes,No,US Foreign Policy,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
2346,10.2307/2600451,Format and Symbols in TV Coverage of Terrorism in the United States and Great Britain,1,ISQ,1987,31,2,Non-paradigmatic,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,No,Comparative Foreign Policy,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No
2347,10.2307/2600452,"Self-Binding Commitments, the Inducement of Trust, Social Choice, and the Theory of International Cooperation",1,ISQ,1987,31,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,General (or non-specific),Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2971,10.1177/0022002787031002001,Decision Making during International Crises: Is Quality of Process Related to Outcome?,1,JCR,1987,31,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,No,No,US Foreign Policy,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2972,10.1177/0022002787031002002,"Trojan Horse, Scapegoat, or Non-Foreign Entity: Foreign Policy and Investment Penetration in Poor Countries",1,JCR,1987,31,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,International Political Economy,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2973,10.1177/0022002787031002003,Deterrence or Escalation? The Puzzle of Aggregate Studies of Repression and Dissent,1,JCR,1987,31,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,N/A,No,Comparative Politics,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2974,10.1177/0022002787031002004,Alliances and Collective Goods: A Reappraisal,1,JCR,1987,31,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,No,No,International Security,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2976,10.1177/0022002787031002007,The Conceptual Bases of the War Trap,1,JCR,1987,31,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,N/A,No,International Security,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8701,10.1177/0022002787031002009,Comment on Bueno de Mesquita's Reply,1,JCR,1987,31,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Positivist,N/A,No,International Security,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8702,10.1177/0022002787031002008,Conceptualizing War: A Reply,1,JCR,1987,31,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,International Security,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3999,10.1177/0022343394031002001,Towards Some International Law and Order,1,JPR,1994,31,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,Yes,No,International Law,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4000,10.1177/0022343394031002002,"Just War, Clausewitz and Sarajevo",1,JPR,1994,31,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,Yes,No,International Security,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4003,10.1177/0022343394031002005,War and Peace: The Divergent Breakups of Yugoslavia and Czechoslovakia,1,JPR,1994,31,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,Yes,No,Comparative Politics,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4004,10.1177/0022343394031002006,Contraction and Detraction: Non-Equilibrium Studies of Civil-Military Relations,1,JPR,1994,31,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,No,No,Comparative Politics,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
4005,10.1177/0022343394031002008,Civil Reconstructions of Military Technology: The United States and Russia,1,JPR,1994,31,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Non-Positivist/Post-Positivist,Yes,No,Comparative Politics,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
2351,10.2307/2600669,"Democratic Stability and Economic Crisis: Costa Rica, 1978-1983",1,ISQ,1987,31,3,Non-paradigmatic,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,No,Other,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
2352,10.2307/2600670,The Taiwan Exception: Implications for Contending Political Economy Paradigms,1,ISQ,1987,31,3,Non-paradigmatic,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,International Political Economy,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2978,10.1177/0022002787031003002,International Conflict: ANZUS and New Zealand Public Opinion,1,JCR,1987,31,3,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,No,Comparative Foreign Policy,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No
2979,10.1177/0022002787031003003,"Measuring Cooperation, Conflict, and the Social Network of Nations",1,JCR,1987,31,3,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,International Organization,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2980,10.1177/0022002787031003004,Dispute Resolution in the Nonunion Firm: A Theoretical and Empirical Analysis,1,JCR,1987,31,3,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,Other,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
2981,10.1177/0022002787031003005,Bureaucratic Competition and Agenda Control,1,JCR,1987,31,3,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,N/A,No,Other,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
2982,10.1177/0022002787031003006,Toward the Global Optimization Model of Peace Defense,1,JCR,1987,31,3,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,N/A,No,International Security,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No
4008,10.1177/0022343394031003002,Re-reading Rousseau in the Post-Cold War World,1,JPR,1994,31,3,Non-paradigmatic,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,No,IR theory,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
