bookID,Title,press,year,Paradigm,Seriously_Realism,Seriously_Liberalism,Seriously_Marxism,Seriously_Constructivism,Seriously_NonParadigmatic,Seriously_AtheoreticNone,Synthesis_Realism,Synthesis_Liberalism,Synthesis_Marxism,Synthesis_Constructivism,Synthesis_NonParadigmatic,Synthesis_NoSynthesis,Ideational,Material,Epistemology,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_None,Contemporary,PolicyPrescription,IssueArea,Level_1,Level_2,Level_3,Level_None,Methodology_AnalyticNonFormal,Methodology_Counterfactual,Methodology_Descriptive,Methodology_Experimental,Methodology_FormalModeling,Methodology_PolicyAnalysis,Methodology_Qualitative,Methodology_Quantitative,Region_Antartica,Region_CanadaWestEurope,Region_EastAsia,Region_FSUEasternEurope,Region_Global,Region_LatinAmerica,Region_MiddleEastNorthAfrica,Region_None,Region_Oceania,Region_SouthAsia,Region_SoutheastAsia,Region_SubSaharanAfrica,Region_UnitedStates,Focus_Alliances,Focus_BalanceofPower,Focus_BargainingDeterrenceStrategy,Focus_Development,Focus_Diplomacy,Focus_DomesticPolitics,Focus_EconomicInterdependence,Focus_Environment,Focus_EthnicityReligion,Focus_ForeignAid,Focus_ForeignPolicy,Focus_Gender,Focus_Humanitarian,Focus_IGO,Focus_InterstateCrisis,Focus_InterstateWar,Focus_IntlLaw,Focus_IntrastateConflict,Focus_IRDiscipline,Focus_ItnlRegimes,Focus_Migration,Focus_MonetaryPolicy,Focus_NGO,Focus_NorthSouthRelations,Focus_PublicHealth,Focus_PublicOpinion,Focus_RegimeType,Focus_RegionalIntegration,Focus_Sanctions,Focus_Terrorism,Focus_Trade,Focus_WeaponSystems,Focus_WMDProliferation,Focus_Other
1378,Return to Greatness: How America Lost Its Sense of Purpose and What It Needs to Do to Recover It,Princeton,2005,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Positivist,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,US Foreign Policy,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
1368,Taken Hostage: The Iran Hostage Crisis and America's First Encounter with Radical Islam (Politics & Society in Twentieth Century America),Princeton,2004,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,No,No,No,No,No,No,Yes,No,No,No,No,No,US Foreign Policy,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
1388,The Craft of International History: A Guide to Method,Princeton,2006,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,No,No,No,No,No,Yes,No,No,No,No,N/A,No,Methodology,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2853,A Citizen's Guide to Terrorism and Counterterrorism,Routledge,2013,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,US Foreign Policy,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
1906,"Afghanistan, Arms and Conflict (Contemporary Security Studies)",Routledge,2008,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,International Security,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes
1948,African Economic Institutions (Global Institutions),Routledge,2009,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,International Political Economy,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No
1702,British Policy Towards the Ottoman Empire 1908-1914,Routledge,2004,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,Yes,No,No,No,No,No,No,No,No,No,Comparative Foreign Policy,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1990,"Changing Visions of East Asia, 1943-93: Transformations and Continuities",Routledge,2010,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Comparative Foreign Policy,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1628,China's Tibet Policy (Durham East Asia Series),Routledge,2001,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Comparative Foreign Policy,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1952,"Clinton's Foreign Policy: Between the Bushes, 1992-2000: 1 (Contemporary Security Studies)",Routledge,2009,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,No,No,No,No,No,No,No,Yes,No,No,Yes,No,US Foreign Policy,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No
1606,Doing Business with the Nazis: Britain's Economic and Financial Relations with Germany 1931-39,Routledge,2000,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,No,No,Yes,No,No,No,No,No,No,No,International Political Economy,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
1704,"East Timor, Australia and Regional Order: Intervention and Its Aftermath in Southeast Asia (Politics in Asia Series)",Routledge,2004,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,International Security,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1793,Economic Statecraft During the Cold War (Cold War History),Routledge,2006,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,Yes,No,No,No,No,No,International Political Economy,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
1629,"Europe and the World, 1650-1830",Routledge,2001,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,Yes,No,No,No,No,No,No,No,No,No,Comparative Foreign Policy,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
1875,European Cohesion Policy (Regions and Cities),Routledge,2007,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,International Organization,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
1798,Foreign Policy Making in Taiwan (Politics in Asia),Routledge,2006,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Comparative Foreign Policy,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1632,German Foreign Policy 1871-1914 V9 (Foreign Policies of the Great Powers (Routledge)),Routledge,2001,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,Yes,No,No,No,No,No,No,No,No,No,Comparative Foreign Policy,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1914,Global Food and Agricultural Institutions (Global Institutions),Routledge,2008,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,International Organization,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
2034,"Global Institutions of Religion: Ancient Movers, Modern Shakers",Routledge,2010,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,International Organization,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
1737,Globalisation and Insecurity in the Twenty-first Century: NATO and the Management of Risk (Adelphi Papers),Routledge,2005,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,International Security,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No
1707,H.V. Evatt and the Establishment of Israel: The Undercover Zionist (Cass series),Routledge,2004,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,Yes,No,No,No,No,No,Other,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1658,"Hong Kong's Transition to Chinese Rule: The Limits of Autonomy (Institute of Asian Affairs, Hamburg)",Routledge,2002,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Comparative Foreign Policy,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No
1611,Human Rights Horizons: The Pursuit of Justice in a Globalizing World,Routledge,2000,Atheoretic/Non,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Positivist,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Human Rights,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2723,Imperial Designs: Neoconservatism and the New Pax Americana,Routledge,2012,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,US Foreign Policy,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
2582,Improving Intelligence Analysis: Bridging the Gap between Scholarship and Practice,Routledge,2011,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Other,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
1883,International Relations Then and Now,Routledge,2007,Atheoretic/Non,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,History of the IR Discipline,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1615,"Israel's Wars, 1947-1993 (Warfare and History)",Routledge,2000,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Comparative Foreign Policy,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1639,Japanese Foreign Policy 1869-1942: 11 (Foreign Policies of the Great Powers (Routledge)),Routledge,2001,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Comparative Foreign Policy,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1808,"Kennedy, Johnson and NATO (Contemporary Security Studies)",Routledge,2006,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,No,No,No,No,No,No,Yes,No,No,No,No,No,International Security,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No
1662,Korea's Divided Families: Fifty Years of Separation,Routledge,2002,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Other,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1747,Mandated Landscape: British Imperial Rule in Palestine 1929-1948,Routledge,2005,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Other,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes
1814,Mussolini's Propaganda Abroad (Studies in Intelligence),Routledge,2006,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Comparative Foreign Policy,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
1685,Nazi Foreign Policy (Third Reich),Routledge,2003,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Comparative Foreign Policy,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1816,Negotiating Minefields,Routledge,2006,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,No,Yes,No,No,No,No,International Organization,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No
1750,Nuclear Terrorism After 9/11 (Adelphi Papers),Routledge,2005,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,International Security,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No
1818,Peace and Security in the Postmodern World: The OSCE and Conflict Resolution (Routledge Studies in Peace and Conflict Resolution),Routledge,2006,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,International Security,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No
1688,"Pitfall or Panacea: The Irony of Us Power in Occupied Japan, 1945-1952 (East Asia: History, Politics, Sociology, Culture (Routledge))",Routledge,2003,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,No,No,No,No,No,No,Yes,No,No,No,No,No,US Foreign Policy,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1751,"Political Islam in Southeast Asia: Moderates, Radicals and Terrorists (Adelphi Papers)",Routledge,2005,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,International Security,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
1887,"Political Islam, World Politics and Europe: Democratic Peace and Euro-Islam Versus Global Jihad",Routledge,2007,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Positivist,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Other,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
1753,Preventing Conflict (Adelphi Papers),Routledge,2005,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,No,Yes,No,No,Yes,No,International Organization,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No
1891,"Republican Guard: Leo Strauss, Foreign Policy, and the American Regime",Routledge,2007,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Non-Positivist/Post-Positivist,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,US Foreign Policy,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No
1690,"Rethinking the Middle East (Israeli History, Politics and Society)",Routledge,2003,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Comparative Politics,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1691,Ruling Shaikhs and Her Majesty's Government: 1960-1969,Routledge,2003,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Comparative Foreign Policy,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No
1761,Saudi Arabia and the Illusion of Security (Adelphi Papers),Routledge,2005,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Comparative Foreign Policy,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
1928,Shaping the Humanitarian World (Global Institutions),Routledge,2008,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Human Rights,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
1764,South Africa's Post-apartheid Foreign Policy: From Reconciliation to Revival? (Adelphi Papers),Routledge,2005,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Comparative Foreign Policy,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
1648,"Studying the Enemy: Japan Hands in Republican China and Their Quest for National Identity, 1925-1945 (East Asia: History, Politics, Sociology, Culture (Routledge))",Routledge,2001,Atheoretic/Non,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Comparative Foreign Policy,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
